p1	p2	turn	cost	sampled	components	large_size	small_size	core	pair	charge	separator
927730762304	1082334380032	1	8	true	2	11	1	[0, 4, 10, 12, 16, 22, 257, 270, 273, 278, 513]	[1]	-1	1
824685625456	1649295229152	1	1	true	2	7	6	[0, 5, 10, 257, 260, 264, 270]	[1, 4, 10, 258, 260, 265]	0	4
4217710052208	2061712754656	0	118	false	2	22	1	[2, 4, 8, 12, 17, 30, 34, 257, 260, 264, 269, 277, 282, 284, 290, 517, 520, 524, 529, 532, 536, 542]	[2]	1	2
50856816	75497920	0	1	true	2	10	1	[2, 6, 8, 13, 16, 22, 258, 273, 278, 282]	[1]	-1	1
3702313976688	257810761696	0	106	false	2	22	1	[2, 4, 8, 12, 17, 30, 34, 258, 260, 264, 269, 277, 282, 284, 289, 518, 520, 524, 529, 532, 536, 541]	[2]	1	2
4226299724592	2181937234176	0	160	false	2	17	1	[1, 4, 8, 13, 16, 20, 24, 30, 256, 260, 273, 276, 282, 514, 518, 528, 534]	[1]	-1	1
377975472688	1082350109696	0	9	true	2	12	1	[1, 4, 8, 13, 16, 21, 256, 260, 276, 514, 518, 534]	[1]	-1	1
3126736716544	532602685184	1	1	true	2	13	1	[2, 4, 8, 14, 16, 21, 256, 262, 274, 278, 528, 532, 538]	[1]	-1	1
927764316208	1889886273536	0	1	true	2	6	6	[1, 4, 8, 266, 522, 526]	[1, 4, 10, 261, 264, 270]	0	4
377958694960	1082417217536	1	7	true	2	11	1	[1, 4, 10, 257, 260, 264, 520, 778, 1032, 1286, 1290]	[2]	1	1
936304706352	2130397103872	1	110	false	2	17	1	[1, 5, 261, 265, 513, 516, 521, 768, 1026, 1280, 1286, 1288, 1536, 1542, 1544, 1794, 1802]	[2]	1	1
377958170928	481112883456	0	1	true	2	9	1	[0, 5, 8, 14, 257, 268, 512, 526, 530]	[1]	-1	1
103130595888	1855544361984	1	1	true	2	7	6	[1, 4, 10, 258, 260, 266, 518]	[1, 5, 260, 517, 520, 526]	-3/4	4
953533857792	498308482560	1	5	true	2	14	1	[1, 4, 9, 12, 18, 20, 25, 257, 261, 278, 280, 285, 538, 542]	[2]	1	1
3685082202112	2130412832256	1	1	true	2	12	2	[1, 4, 10, 12, 18, 20, 25, 258, 262, 270, 518, 522]	[1, 5]	-1	2
4234889396992	2130430658304	0	164	false	2	15	2	[2, 4, 8, 12, 17, 20, 26, 257, 260, 264, 269, 280, 517, 520, 524]	[2, 6]	1	3
4191939461680	2164681868288	0	29	true	2	14	1	[2, 4, 8, 12, 17, 20, 25, 262, 264, 280, 285, 522, 538, 542]	[1]	-1	1
4191938412560	2130328946176	1	8	true	2	11	1	[0, 6, 8, 12, 16, 21, 266, 268, 273, 526, 530]	[1]	-1	4
3676493054256	2130380325120	0	10	true	2	12	1	[2, 4, 9, 12, 17, 20, 26, 269, 280, 524, 538, 542]	[1]	-1	1
4123219198720	1924271179520	0	9	true	2	11	1	[0, 4, 8, 14, 257, 260, 264, 269, 512, 516, 521]	[2]	1	4
4191939724080	2164790920960	1	184	false	2	18	1	[1, 4, 8, 12, 18, 20, 26, 258, 260, 264, 270, 280, 286, 518, 520, 524, 537, 541]	[1]	-1	1
103097565712	807473250304	1	1	true	2	8	3	[1, 4, 10, 261, 264, 518, 520, 778]	[1, 4, 10]	0	4
2576981950480	532579614752	0	1	true	2	10	1	[0, 5, 8, 12, 17, 265, 268, 272, 525, 530]	[2]	1	4
4226299724400	2181930942560	0	207	false	2	17	1	[1, 4, 8, 13, 16, 20, 24, 30, 256, 260, 265, 276, 282, 514, 516, 520, 534]	[1]	-1	1
944926359600	2147601089536	1	2	true	2	11	2	[0, 5, 8, 14, 16, 20, 26, 278, 280, 286, 538]	[1, 5]	-1	1
274895209328	824725995968	0	4	true	2	11	1	[1, 4, 10, 256, 261, 264, 521, 776, 1034, 1286, 1290]	[1]	-1	1
3023656977248	1924170516416	1	6	true	2	11	1	[1, 4, 10, 12, 16, 22, 270, 274, 524, 528, 534]	[1]	-1	4
4226298676080	2147609479104	1	361	false	2	19	1	[1, 4, 8, 12, 18, 20, 25, 258, 260, 264, 270, 285, 518, 520, 524, 530, 532, 537, 541]	[2]	1	2
2302103520064	206161576416	0	1	true	2	10	1	[1, 4, 9, 12, 18, 256, 261, 514, 516, 521]	[2]	1	4
3126736192256	532579090880	1	6	true	2	12	1	[1, 4, 10, 12, 16, 22, 270, 274, 513, 516, 522, 526]	[1]	-1	4
4226282947440	1632158351840	0	203	true	2	18	1	[1, 4, 8, 13, 16, 22, 24, 30, 256, 260, 265, 282, 514, 516, 520, 525, 528, 534]	[1]	-1	2
50856752	17189830912	0	1	true	2	5	5	[1, 4, 10, 261, 266]	[0, 5, 258, 262, 518]	1	4
4157580247920	1941419065824	0	190	false	2	17	1	[1, 4, 10, 258, 260, 264, 520, 777, 1024, 1029, 1032, 1280, 1284, 1290, 1536, 1542, 1794]	[1]	-1	1
3058018288496	1941351958496	1	102	false	2	16	1	[1, 4, 8, 14, 16, 20, 26, 256, 260, 274, 278, 514, 517, 528, 532, 538]	[1]	-1	1
3573463647088	17189832672	0	8	true	2	15	1	[1, 4, 10, 261, 264, 520, 777, 1029, 1032, 1286, 1288, 1538, 1542, 1545, 1794]	[2]	1	1
867635036992	1924272228320	1	1	true	2	15	2	[1, 4, 10, 264, 522, 768, 774, 776, 1024, 1028, 1032, 1282, 1284, 1290, 1542]	[1, 5]	-1	1
274878432112	9439200	1	1	true	2	10	1	[1, 4, 8, 14, 16, 20, 26, 257, 262, 274]	[1]	-1	1
867585229680	1924238673888	1	147	false	2	17	1	[1, 5, 261, 265, 513, 516, 520, 776, 1034, 1280, 1286, 1288, 1536, 1542, 1544, 1794, 1802]	[2]	1	1
43001840496	1649360765408	0	1	true	2	16	1	[1, 5, 22, 30, 258, 260, 265, 276, 282, 286, 518, 520, 525, 528, 532, 538]	[1]	-1	1
309238694256	274954455008	1	2	true	2	11	1	[1, 4, 8, 14, 16, 22, 26, 260, 274, 517, 528]	[2]	1	1
4166169920320	1924272228320	0	139	false	2	16	2	[1, 4, 9, 12, 16, 21, 256, 269, 272, 276, 281, 514, 524, 528, 532, 538]	[2, 6]	1	1
4123220247408	1924272752608	1	149	false	2	17	1	[1, 4, 8, 12, 258, 260, 264, 270, 280, 286, 518, 520, 524, 530, 532, 536, 541]	[1]	-1	1
3401614098784	1219773858272	1	1	true	2	9	2	[0, 6, 8, 12, 266, 270, 520, 524, 530]	[0, 5]	-1/2	4
3951421817712	1219858268640	0	123	false	2	17	1	[1, 4, 8, 22, 24, 30, 256, 260, 265, 276, 282, 514, 516, 520, 525, 528, 534]	[1]	-1	1
111703491440	1168348547008	0	13	true	2	14	2	[2, 6, 262, 266, 522, 776, 1033, 1288, 1541, 1544, 1793, 1796, 1801, 2053]	[0, 6]	1/2	1
549806146304	87032256	1	1	true	2	9	1	[5, 8, 14, 18, 257, 260, 274, 278, 517]	[2]	1	1
3917061554752	1202611290208	0	1	true	2	7	6	[0, 5, 8, 257, 260, 265, 517]	[2, 4, 10, 256, 262, 514]	2	4
3960011490112	1168351692768	0	105	false	2	16	2	[1, 4, 9, 12, 16, 21, 256, 261, 272, 276, 281, 514, 516, 530, 532, 538]	[2, 6]	1	1
2302103520112	68722623456	0	1	true	2	10	1	[0, 4, 9, 12, 16, 22, 269, 272, 524, 530]	[2]	1	4
3332895670384	1099613341408	1	1	true	2	6	6	[1, 4, 8, 14, 260, 517]	[1, 4, 258, 262, 518, 522]	3/2	4
4226298151680	2113149075456	0	1	true	2	10	3	[1, 4, 8, 12, 18, 261, 264, 270, 518, 522]	[1, 4, 10]	0	4
4123202159360	1580551110656	0	1	true	2	9	2	[1, 5, 22, 261, 265, 268, 274, 276, 282]	[2, 6]	1	1
4226298150912	1855429017600	0	1	true	2	6	5	[2, 4, 8, 14, 262, 266]	[1, 4, 10, 261, 265]	-1	4
4226299724656	2181939331104	0	442	false	2	19	1	[1, 4, 8, 13, 16, 20, 24, 30, 256, 260, 265, 273, 276, 282, 514, 516, 522, 530, 534]	[1]	-1	1
3023656977216	1649295753696	1	1	true	2	12	1	[2, 4, 9, 262, 266, 274, 278, 517, 520, 526, 528, 534]	[1]	-1	1
4191938413312	1649294705088	0	8	true	2	12	1	[1, 5, 8, 14, 257, 265, 268, 274, 522, 524, 528, 534]	[2]	1	4
274894685024	549784125920	1	1	true	2	10	1	[0, 4, 10, 12, 17, 258, 262, 270, 272, 530]	[1]	-1	1
103079740272	1649292607936	0	2	true	2	11	2	[1, 5, 261, 265, 282, 518, 520, 525, 528, 534, 538]	[2, 6]	1	1
4226299724656	1700902994400	0	280	false	2	19	1	[1, 4, 10, 18, 20, 24, 30, 256, 260, 265, 273, 276, 282, 514, 516, 520, 525, 528, 534]	[1]	-1	1
4252204008304	2181972887520	0	15910	false	2	24	1	[2, 4, 8, 12, 17, 20, 24, 28, 34, 257, 260, 264, 269, 277, 280, 284, 290, 517, 520, 524, 529, 532, 536, 542]	[2]	1	2
893403529728	2061601079296	0	1	true	2	7	1	[1, 4, 8, 13, 258, 260, 518]	[2]	1	4
893403530080	2130328944640	0	1	true	2	10	2	[0, 5, 8, 12, 17, 265, 268, 274, 522, 526]	[2, 6]	1	4
377974948352	1030879182848	1	1	true	2	9	1	[1, 4, 10, 12, 18, 256, 262, 272, 529]	[2]	1	1
4226299200352	2130399199680	0	198	false	2	17	1	[2, 4, 8, 12, 17, 20, 26, 262, 264, 269, 277, 280, 522, 524, 529, 532, 538]	[1]	-1	2
4243479069536	2181938807232	1	369	false	2	18	1	[0, 4, 8, 14, 16, 20, 24, 29, 260, 266, 274, 276, 281, 517, 520, 526, 528, 533]	[2]	1	2
3642133315936	2164742160832	1	1	true	2	14	1	[1, 4, 10, 12, 18, 20, 26, 270, 278, 280, 524, 530, 532, 537]	[2]	1	2
4252069790464	2181939069312	1	30	true	2	19	1	[1, 4, 8, 12, 18, 20, 24, 28, 33, 256, 261, 264, 270, 278, 280, 285, 530, 532, 537]	[2]	1	2
4252069790560	2181939069376	0	581	false	2	21	1	[2, 4, 8, 12, 17, 20, 24, 28, 34, 256, 262, 264, 269, 277, 280, 286, 522, 524, 529, 532, 538]	[1]	-1	2
3092426784768	481046822912	0	1	true	2	8	1	[0, 5, 8, 14, 257, 265, 270, 274]	[2]	1	4
824819319648	1924171563456	0	1	true	2	12	1	[1, 4, 8, 258, 260, 265, 276, 518, 520, 525, 528, 534]	[2]	1	3
945078403936	2181871699904	1	104	false	2	18	1	[0, 4, 8, 14, 16, 20, 26, 260, 266, 274, 276, 281, 517, 520, 526, 528, 532, 538]	[1]	-1	2
4191939461984	2061611567040	1	43	true	2	16	1	[1, 4, 8, 12, 18, 261, 264, 270, 278, 281, 518, 520, 524, 530, 532, 537]	[1]	-1	2
4192073679712	2164691830720	1	292	false	2	18	1	[1, 4, 8, 12, 18, 20, 26, 261, 264, 270, 278, 280, 518, 520, 524, 530, 532, 537]	[1]	-1	2
4243613287264	2181871699904	0	584	false	2	19	1	[0, 4, 8, 13, 16, 20, 24, 30, 260, 265, 273, 276, 282, 518, 520, 525, 528, 532, 537]	[2]	1	2
927864979968	1030795296768	0	1	true	2	9	1	[0, 4, 9, 12, 18, 258, 269, 272, 514]	[2]	1	1
4123353154304	2061710133120	1	1	true	2	13	1	[1, 4, 8, 12, 18, 258, 260, 264, 270, 518, 520, 524, 530]	[1]	-1	3
4226433417984	2130432755584	1	214	false	2	17	1	[1, 4, 8, 12, 18, 20, 25, 258, 260, 264, 270, 278, 280, 518, 520, 524, 530]	[1]	-1	2
4192072631104	2130431707072	1	158	false	2	16	1	[0, 6, 8, 12, 16, 21, 258, 266, 268, 272, 278, 512, 518, 520, 524, 530]	[1]	-1	3
4123354202976	2061713278912	1	174	false	2	17	1	[1, 4, 8, 12, 18, 258, 260, 264, 270, 278, 280, 518, 520, 524, 530, 532, 537]	[1]	-1	2
4226433418080	2130432755648	0	618	false	2	19	1	[2, 4, 8, 12, 17, 20, 26, 257, 260, 264, 269, 277, 280, 517, 520, 524, 529, 532, 538]	[2]	1	2
4243613287264	2181972363200	1	1203	false	2	20	1	[0, 4, 8, 14, 16, 20, 24, 29, 260, 266, 274, 276, 280, 286, 517, 520, 526, 528, 532, 538]	[1]	-1	2
4131792093280	2113152221632	1	6	true	2	16	1	[1, 4, 8, 12, 18, 26, 30, 261, 266, 270, 278, 282, 526, 530, 532, 537]	[1]	-1	2
4252187230304	2181972624832	1	113	false	2	22	1	[1, 4, 8, 12, 18, 20, 24, 28, 33, 256, 261, 264, 270, 278, 282, 284, 290, 521, 524, 530, 534, 542]	[1]	-1	2
4252204008192	2181972625280	1	129	false	2	21	1	[1, 4, 8, 12, 18, 20, 24, 28, 33, 256, 261, 264, 270, 278, 280, 284, 290, 530, 532, 536, 542]	[1]	-1	2
4217842697024	2181971576768	1	116	false	2	20	1	[1, 4, 8, 12, 18, 20, 26, 28, 33, 258, 260, 264, 270, 278, 288, 518, 520, 524, 530, 532]	[1]	-1	2
4140399854432	2113152221184	0	1	true	2	10	6	[1, 4, 8, 12, 18, 261, 264, 270, 518, 522]	[0, 5, 260, 265, 518, 522]	1/4	4
4252204008288	2181972625344	0	2519	true	2	23	1	[2, 4, 8, 12, 17, 20, 24, 28, 34, 256, 262, 264, 269, 277, 280, 284, 289, 522, 524, 529, 532, 536, 541]	[2]	1	2
4252204008304	2181973149688	1	18430	false	2	25	1	[1, 4, 8, 12, 18, 20, 24, 28, 33, 256, 260, 264, 270, 278, 280, 284, 290, 514, 516, 520, 524, 530, 532, 536, 542]	[1]	-1	2
3126754541840	481064649632	0	1	true	2	15	1	[1, 4, 9, 17, 22, 256, 261, 269, 272, 278, 514, 516, 521, 524, 530]	[2]	1	2
4226298676224	2130348867776	0	7	true	2	15	1	[2, 4, 8, 12, 17, 20, 26, 260, 266, 269, 277, 281, 518, 529, 533]	[2]	1	2
3023674278256	481064649696	0	11	true	2	15	1	[1, 4, 9, 12, 16, 22, 256, 261, 269, 273, 278, 514, 516, 521, 525]	[2]	1	2
4200495055104	2130364597120	1	3	true	2	13	2	[0, 6, 8, 12, 16, 21, 258, 266, 268, 274, 518, 520, 526]	[1, 5]	-1	4
352204359424	1030852969344	1	2	true	2	12	2	[0, 6, 8, 14, 258, 266, 268, 274, 518, 520, 524, 529]	[1, 5]	-1	4
2302103519600	481064649696	0	9	true	2	14	1	[1, 4, 9, 12, 16, 22, 257, 261, 269, 272, 517, 521, 524, 530]	[2]	1	2
3685083775088	2130348868320	1	2	true	2	18	1	[1, 4, 10, 12, 18, 20, 25, 33, 262, 270, 278, 280, 285, 289, 530, 532, 536, 541]	[2]	1	2
2302103519344	481064649184	1	3	true	2	13	1	[1, 4, 8, 14, 18, 260, 266, 274, 278, 517, 520, 526, 530]	[1]	-1	2
3023656976496	412342026688	0	1	true	2	10	1	[2, 4, 9, 257, 261, 517, 521, 524, 530, 534]	[2]	1	4
274877908336	412325249984	0	1	true	2	9	1	[1, 4, 9, 12, 18, 22, 261, 516, 521]	[2]	1	4
4191922946160	2164725907936	1	162	false	2	18	1	[1, 4, 8, 12, 18, 20, 26, 260, 266, 270, 278, 280, 286, 526, 530, 532, 536, 541]	[1]	-1	2
4191939725168	2164725908448	0	532	false	2	20	1	[2, 4, 8, 12, 17, 20, 25, 260, 264, 269, 277, 280, 285, 518, 520, 524, 529, 532, 536, 542]	[2]	1	2
833274775296	2130365645760	1	9	true	2	15	3	[1, 4, 8, 14, 18, 256, 260, 266, 274, 278, 514, 516, 520, 526, 530]	[1, 5, 257]	-2	2
953484050496	1614909800544	0	2	true	2	12	1	[2, 4, 9, 12, 16, 22, 26, 269, 274, 282, 524, 529]	[1]	-1	4
953484050496	2181862785024	1	6	true	2	13	1	[1, 4, 8, 12, 18, 20, 24, 30, 257, 262, 265, 270, 282]	[1]	-1	1
3152506257408	2147508814080	0	7	true	2	12	1	[1, 4, 8, 13, 16, 22, 24, 30, 261, 265, 286, 521]	[2]	1	1
927714508912	1632091242528	1	1	true	2	12	1	[1, 4, 9, 256, 260, 266, 514, 516, 520, 526, 528, 533]	[2]	1	4
3152507830384	2181872222688	1	360	false	2	19	1	[1, 4, 8, 12, 18, 20, 24, 30, 257, 260, 264, 270, 278, 282, 517, 520, 524, 530, 534]	[1]	-1	2
944893853712	1065162375552	0	7	true	2	11	1	[0, 4, 9, 12, 16, 22, 261, 269, 274, 517, 521]	[2]	1	2
3152507831056	2181872223136	1	115	false	2	19	1	[1, 4, 8, 12, 18, 20, 24, 30, 257, 260, 264, 270, 278, 282, 517, 522, 530, 532, 536]	[1]	-1	2
833224441904	2061609468160	0	1	true	2	7	5	[1, 4, 8, 13, 261, 265, 517]	[2, 6, 262, 266, 522]	3	4
25770065984	17179869632	1	1	true	2	3	3	[0, 6, 10]	[0, 5, 261]	-1+*	4
927848207104	2130331042688	1	2	true	2	13	2	[1, 4, 10, 12, 16, 22, 257, 262, 270, 274, 522, 524, 528]	[1, 5]	-1	2
927865508112	481064649632	0	1	true	2	15	2	[1, 4, 9, 17, 22, 256, 261, 269, 272, 278, 514, 516, 521, 524, 530]	[2, 6]	1	2
184555360	206186742752	1	2	true	2	13	2	[0, 4, 10, 12, 16, 21, 258, 262, 270, 272, 277, 518, 522]	[1, 5]	-1	2
927899064176	2181905777632	0	455	false	2	20	2	[1, 4, 8, 13, 16, 20, 25, 256, 260, 265, 273, 276, 280, 514, 516, 520, 525, 528, 532, 538]	[2, 6]	1	2
275080286272	962084209120	1	1	true	2	10	3	[2, 4, 10, 14, 256, 262, 270, 522, 524, 530]	[1, 5, 257]	-2	2
2302338404416	257726874080	1	2	true	2	13	5	[2, 4, 8, 14, 258, 260, 266, 274, 278, 518, 520, 526, 530]	[1, 5, 261, 265, 517]	-3	3
1752363438336	1168284582848	1	2	true	2	12	1	[0, 5, 16, 21, 258, 260, 274, 278, 518, 520, 526, 530]	[1]	-1	1
4226315976960	1580551111072	1	3	true	2	11	2	[1, 4, 9, 12, 18, 20, 25, 257, 278, 280, 538]	[0, 6]	1/2	1
103079219296	481064649184	1	1	true	2	12	1	[0, 4, 10, 14, 258, 262, 270, 274, 513, 516, 522, 526]	[1]	-1	2
2027241346912	2181905253344	1	107	false	2	18	1	[0, 4, 8, 14, 16, 20, 26, 258, 260, 266, 274, 278, 513, 516, 520, 526, 528, 532]	[1]	-1	2
2027226138384	1580551111072	0	2	true	2	11	4	[0, 6, 8, 13, 16, 22, 273, 276, 282, 533, 538]	[1, 4, 10, 14]	1/2	2
2027242919792	2181905777632	0	644	false	2	20	1	[0, 4, 8, 13, 16, 20, 25, 257, 260, 265, 273, 276, 280, 514, 516, 520, 525, 528, 532, 538]	[2]	1	2
2027242919792	2181905780704	1	645	false	2	21	1	[1, 4, 8, 14, 16, 20, 24, 30, 256, 260, 266, 274, 276, 282, 514, 516, 520, 526, 528, 532, 536]	[1]	-1	2
378176804720	1082394149856	0	118	false	2	19	3	[1, 4, 8, 13, 16, 21, 256, 260, 265, 273, 276, 281, 514, 516, 520, 525, 528, 532, 538]	[2, 6, 258]	2	2
2199258141696	206161576128	1	1	true	2	6	6	[2, 6, 262, 266, 514, 518]	[1, 5, 261, 265, 513, 517]	-3	4
2027224569600	1632090718656	1	10	true	2	14	1	[0, 5, 8, 14, 16, 20, 26, 274, 278, 513, 517, 520, 526, 530]	[1]	-1	3
927897492224	2181871698368	1	158	false	2	16	3	[2, 4, 8, 14, 16, 20, 26, 257, 260, 266, 274, 278, 517, 520, 526, 530]	[1, 5, 257]	-2	2
378091870464	532588003776	0	14	true	2	12	3	[0, 5, 8, 12, 17, 257, 265, 269, 272, 512, 517, 521]	[2, 6, 258]	2	3
927898016512	2181872222656	0	431	true	2	17	3	[1, 4, 8, 13, 16, 20, 25, 256, 261, 265, 273, 276, 282, 521, 525, 528, 534]	[2, 6, 258]	2	2
103230216960	206169964992	0	8	true	2	11	3	[2, 4, 9, 13, 258, 261, 269, 273, 521, 524, 530]	[2, 6, 258]	2	2
4226298153472	2181863309376	0	14	true	2	14	1	[1, 4, 8, 13, 16, 20, 24, 30, 261, 265, 276, 282, 521, 534]	[2]	1	1
4123202160640	1580551110848	1	5	true	2	11	1	[1, 4, 9, 12, 18, 22, 261, 278, 282, 530, 534]	[1]	-1	1
4226432375552	2181871698368	0	233	false	2	17	3	[1, 4, 8, 13, 16, 20, 24, 30, 261, 265, 273, 276, 282, 521, 525, 528, 534]	[2, 6, 258]	2	2
824818800640	498245042368	1	2	true	2	13	3	[2, 4, 262, 514, 518, 522, 770, 778, 1024, 1030, 1281, 1284, 1541]	[1, 5, 257]	-2	2
4226432899072	2181872222400	0	27	true	2	16	3	[1, 4, 8, 13, 16, 20, 24, 30, 256, 261, 265, 273, 276, 282, 521, 525]	[2, 6, 258]	2	2
824633723744	412345172448	1	2	true	2	12	1	[0, 4, 10, 12, 17, 258, 262, 270, 274, 522, 524, 529]	[1]	-1	2
824767945472	481064649120	1	1	true	2	12	3	[1, 4, 10, 14, 258, 262, 270, 274, 513, 516, 522, 530]	[1, 5, 257]	-2	2
927897492320	2181871698400	0	153	false	2	17	3	[1, 4, 8, 13, 16, 20, 25, 258, 260, 265, 273, 277, 518, 520, 525, 528, 532]	[2, 6, 258]	2	2
377973902080	1030820463008	1	1	true	2	13	1	[1, 4, 10, 12, 18, 258, 262, 270, 272, 514, 522, 524, 529]	[1]	-1	2
378175232096	1030887571680	1	23	true	2	12	4	[0, 4, 10, 258, 262, 270, 272, 513, 516, 522, 524, 530]	[0, 5, 257, 261]	-3/2	2
4123353154400	2061612614112	0	3	true	2	15	1	[0, 4, 9, 12, 18, 257, 261, 269, 272, 278, 521, 524, 528, 532, 538]	[2]	1	2
824784720128	481061503936	1	1	true	2	10	2	[1, 4, 10, 14, 256, 262, 514, 516, 522, 526]	[1, 5]	-1	4
4123420268384	2147545514976	1	281	false	2	20	1	[0, 4, 10, 12, 16, 21, 29, 258, 262, 270, 272, 276, 281, 285, 518, 522, 524, 528, 532, 537]	[2]	1	2
3573614646640	2130348868576	0	139	false	2	20	1	[2, 4, 8, 13, 16, 21, 34, 258, 261, 265, 273, 281, 286, 290, 521, 525, 528, 533, 536, 542]	[2]	1	2
3573614646640	2147529262048	1	140	false	2	21	1	[1, 4, 8, 14, 16, 22, 33, 256, 262, 266, 274, 282, 285, 289, 514, 522, 526, 528, 534, 536, 541]	[1]	-1	2
3676694910320	2181889000416	0	140	false	2	22	1	[1, 4, 8, 13, 16, 21, 24, 30, 256, 260, 265, 273, 281, 286, 290, 514, 516, 520, 525, 528, 533, 546]	[2]	1	2
953668600688	2164791445472	0	1	true	2	22	1	[2, 6, 8, 12, 17, 20, 24, 29, 258, 266, 269, 277, 280, 284, 289, 518, 520, 524, 529, 532, 536, 541]	[2]	1	2
927899058224	2181870125056	0	1	true	2	14	1	[1, 4, 8, 13, 16, 20, 25, 256, 260, 273, 276, 282, 514, 518]	[2]	1	1
927899058992	2181870126848	0	194	false	2	17	1	[1, 4, 8, 13, 16, 20, 25, 256, 260, 273, 276, 282, 514, 518, 528, 532, 537]	[2]	1	1
927899058992	2181970790144	1	293	false	2	18	1	[1, 4, 10, 257, 260, 264, 520, 778, 1024, 1030, 1032, 1280, 1284, 1288, 1538, 1540, 1546, 1798]	[1]	-1	1
953669124912	2181970790144	0	509	false	2	20	1	[2, 4, 8, 12, 17, 20, 24, 29, 258, 260, 264, 277, 280, 284, 289, 518, 522, 532, 536, 541]	[2]	1	1
884813857600	1941350385600	0	14	true	2	11	4	[0, 5, 8, 12, 17, 265, 268, 274, 520, 524, 529]	[2, 4, 10, 258]	3/2	4
274877907312	1924220846528	1	1	true	2	9	1	[1, 5, 8, 14, 16, 274, 528, 534, 538]	[2]	1	4
42984013936	1374515365312	1	1	true	2	15	1	[1, 5, 261, 265, 521, 776, 1034, 1282, 1286, 1290, 1542, 1794, 1796, 1802, 2054]	[1]	-1	1
884764050288	1941417494464	1	152	false	2	17	1	[1, 4, 9, 20, 24, 30, 257, 261, 278, 282, 517, 521, 524, 530, 532, 536, 542]	[2]	1	1
833274774384	1941451048896	1	157	false	2	17	1	[1, 5, 261, 265, 521, 776, 1034, 1280, 1286, 1288, 1536, 1540, 1544, 1794, 1796, 1802, 2054]	[2]	1	1
953668076400	2147609479104	0	481	false	2	21	1	[2, 4, 10, 12, 17, 20, 24, 29, 258, 262, 277, 280, 284, 289, 518, 522, 524, 529, 532, 536, 541]	[2]	1	2
34545337152	17206608352	0	5	true	2	12	1	[1, 5, 258, 260, 265, 520, 777, 1029, 1032, 1284, 1290, 1542]	[2]	1	1
34495529840	1666474050016	1	11	true	2	14	1	[1, 4, 8, 14, 16, 21, 256, 260, 274, 278, 514, 517, 534, 538]	[1]	-1	1
859129250672	1941351958496	1	149	false	2	16	1	[1, 4, 8, 14, 16, 20, 26, 256, 260, 274, 278, 514, 517, 528, 532, 538]	[1]	-1	1
824818795376	1941351958496	1	124	false	2	16	1	[1, 4, 8, 14, 16, 20, 26, 256, 262, 274, 276, 281, 514, 528, 532, 538]	[1]	-1	1
859179582320	1941351958496	0	429	false	2	17	1	[1, 4, 8, 13, 16, 20, 26, 258, 260, 265, 276, 280, 513, 516, 520, 534, 537]	[2]	1	1
824785240944	824643159008	0	1	true	2	12	1	[0, 4, 9, 12, 16, 22, 258, 261, 273, 278, 512, 516]	[2]	1	1
859179582320	1941452621792	1	514	false	2	18	1	[1, 4, 8, 14, 16, 20, 26, 256, 260, 274, 276, 280, 286, 514, 517, 528, 532, 538]	[1]	-1	1
884949648240	1941452621792	0	728	true	2	20	1	[2, 4, 10, 20, 24, 29, 258, 260, 264, 277, 280, 284, 289, 518, 520, 524, 529, 532, 536, 541]	[2]	1	1
678791218032	1219891824608	0	154	false	2	20	1	[2, 4, 8, 12, 26, 29, 258, 260, 264, 269, 280, 284, 289, 518, 520, 524, 529, 532, 536, 541]	[2]	1	1
953669124976	2181972887520	1	1893	false	2	23	1	[1, 4, 8, 12, 18, 20, 24, 30, 257, 260, 264, 270, 278, 280, 284, 290, 517, 520, 524, 530, 532, 536, 542]	[1]	-1	2
953635574128	2181905777632	0	140	false	2	21	2	[1, 4, 8, 13, 16, 20, 24, 30, 257, 260, 265, 273, 276, 280, 286, 517, 520, 525, 528, 532, 538]	[2, 6]	1	2
953635574128	2181906039800	1	141	false	2	22	2	[1, 4, 8, 12, 18, 20, 24, 30, 256, 260, 264, 270, 278, 280, 286, 514, 516, 520, 524, 530, 532, 538]	[1, 5]	-1	2
824818276096	481064649664	0	7	true	2	14	2	[2, 4, 8, 13, 17, 258, 260, 265, 273, 277, 518, 520, 525, 529]	[2, 6]	1	2
945078409072	2181905777632	0	152	false	2	20	2	[0, 4, 8, 13, 16, 20, 25, 257, 260, 265, 273, 276, 280, 514, 516, 520, 525, 528, 532, 538]	[2, 6]	1	2
945078409072	2181905777656	1	153	false	2	21	2	[1, 4, 8, 14, 16, 20, 24, 30, 256, 260, 266, 274, 276, 282, 514, 516, 520, 526, 528, 532, 536]	[1, 5]	-1	2
953618796656	2181872222688	1	119	false	2	19	2	[1, 4, 8, 12, 18, 20, 24, 30, 257, 260, 264, 270, 278, 282, 517, 520, 524, 530, 534]	[1, 5]	-1	2
953652351088	2181905777120	0	121	false	2	20	2	[1, 4, 8, 13, 16, 20, 24, 30, 256, 261, 265, 273, 276, 280, 286, 521, 525, 528, 532, 538]	[2, 6]	1	2
953652351088	2181906039288	1	194	false	2	21	2	[1, 4, 8, 12, 18, 20, 24, 30, 256, 260, 264, 270, 278, 282, 284, 514, 516, 520, 524, 530, 534]	[1, 5]	-1	2
