h,w,mode,left,right,a,b,result,visits,memo,seconds
5,3,empty,28,17,32767,30422,1,23,28087,9.52e-07
5,3,empty,28,18,32767,30450,1,98,28122,5.589e-06
5,3,empty,28,19,32767,30454,1,81,28150,3.685e-06
5,3,empty,28,20,32767,30674,1,92,28181,4.156e-06
5,3,empty,28,21,32767,30678,1,690,28434,3.5522e-05
5,3,empty,28,22,32767,30706,1,90,28463,6.079e-06
5,3,empty,28,23,32767,30710,1,117,28513,5.628e-06
5,3,empty,28,24,32767,32466,1,29,28519,1.062e-06
5,3,empty,28,25,32767,32470,1,23,28524,6.91e-07
5,3,empty,28,26,32767,32498,1,34,28531,2.544e-06
5,3,empty,28,27,32767,32502,1,14,28533,3.9e-07
5,3,empty,28,28,32767,32722,1,32,28539,1.021e-06
5,3,empty,28,29,32767,32726,1,113,28575,4.827e-06
5,3,empty,28,30,32767,32754,1,25,28579,7.61e-07
5,3,empty,28,31,32767,32758,1,25,28589,1.042e-06
5,3,empty,29,0,32767,14035,1,2,28590,8.1e-08
5,3,empty,29,1,32767,14039,1,2,28591,1.8e-07
5,3,empty,29,2,32767,14067,1,2,28592,1.4e-07
5,3,empty,29,3,32767,14071,1,2,28593,7e-08
5,3,empty,29,4,32767,14291,1,2,28594,9e-08
5,3,empty,29,5,32767,14295,1,2,28595,8e-08
5,3,empty,29,6,32767,14323,1,2,28596,8e-08
5,3,empty,29,7,32767,14327,1,2,28597,1.1e-07
5,3,empty,29,8,32767,16083,1,2,28598,1e-07
5,3,empty,29,9,32767,16087,1,2,28599,7e-08
5,3,empty,29,10,32767,16115,1,2,28600,1e-07
5,3,empty,29,11,32767,16119,1,2,28601,1.1e-07
5,3,empty,29,12,32767,16339,1,2,28602,1.6e-07
5,3,empty,29,13,32767,16343,1,2,28603,7e-08
5,3,empty,29,14,32767,16371,1,2,28604,7e-08
5,3,empty,29,15,32767,16375,1,2,28605,1e-07
5,3,empty,29,16,32767,30419,1,2,28606,1.3e-07
5,3,empty,29,17,32767,30423,1,2,28607,7e-08
5,3,empty,29,18,32767,30451,1,2,28608,1.5e-07
5,3,empty,29,19,32767,30455,1,2,28609,1.1e-07
5,3,empty,29,20,32767,30675,1,2,28610,1.2e-07
5,3,empty,29,21,32767,30679,0,2167,29442,0.000104694
5,3,empty,29,22,32767,30707,1,2,29443,8e-08
5,3,empty,29,23,32767,30711,0,1041,29832,4.9353e-05
5,3,empty,29,24,32767,32467,1,2,29833,1e-07
5,3,empty,29,25,32767,32471,1,2,29834,1e-07
5,3,empty,29,26,32767,32499,1,2,29835,1.3e-07
5,3,empty,29,27,32767,32503,1,2,29836,1.01e-07
5,3,empty,29,28,32767,32723,1,2,29837,1.3e-07
5,3,empty,29,29,32767,32727,0,665,30058,2.8011e-05
5,3,empty,29,30,32767,32755,1,2,30059,1.41e-07
5,3,empty,29,31,32767,32759,0,257,30154,1.6795e-05
5,3,empty,30,0,32767,14042,1,19,30158,7.21e-07
5,3,empty,30,1,32767,14046,1,20,30162,8.51e-07
5,3,empty,30,2,32767,14074,1,31,30169,1.161e-06
5,3,empty,30,3,32767,14078,1,13,30171,4.01e-07
5,3,empty,30,4,32767,14298,1,37,30179,1.423e-06
5,3,empty,30,5,32767,14302,1,24,30185,1.092e-06
5,3,empty,30,6,32767,14330,1,23,30189,6.81e-07
5,3,empty,30,7,32767,14334,1,14,30191,4e-07
5,3,empty,30,8,32767,16090,1,30,30197,1.022e-06
5,3,empty,30,9,32767,16094,1,23,30202,8.31e-07
5,3,empty,30,10,32767,16122,1,52,30213,1.783e-06
5,3,empty,30,11,32767,16126,1,15,30216,5.81e-07
5,3,empty,30,12,32767,16346,1,23,30220,9.31e-07
5,3,empty,30,13,32767,16350,1,24,30224,6.61e-07
5,3,empty,30,14,32767,16378,1,25,30228,7.51e-07
5,3,empty,30,15,32767,16382,1,15,30230,4.41e-07
5,3,empty,30,16,32767,30426,1,30,30236,9.02e-07
5,3,empty,30,17,32767,30430,1,23,30241,2.223e-06
5,3,empty,30,18,32767,30458,1,352,30339,1.5744e-05
5,3,empty,30,19,32767,30462,1,125,30377,5.478e-06
5,3,empty,30,20,32767,30682,1,172,30430,8.873e-06
5,3,empty,30,21,32767,30686,1,1578,31030,0.000113176
5,3,empty,30,22,32767,30714,1,148,31073,6.51e-06
5,3,empty,30,23,32767,30718,1,1554,31635,7.6834e-05
5,3,empty,30,24,32767,32474,1,14,31638,4.31e-07
5,3,empty,30,25,32767,32478,1,15,31641,5.31e-07
5,3,empty,30,26,32767,32506,1,36,31647,1.182e-06
5,3,empty,30,27,32767,32510,1,15,31649,4e-07
5,3,empty,30,28,32767,32730,1,25,31653,7.21e-07
5,3,empty,30,29,32767,32734,1,263,31755,1.4391e-05
5,3,empty,30,30,32767,32762,1,15,31757,3.7e-07
5,3,empty,30,31,32767,32766,1,27,31768,1.362e-06
5,3,empty,31,0,32767,14043,1,2,31769,1.21e-07
5,3,empty,31,1,32767,14047,1,2,31770,1.6e-07
5,3,empty,31,2,32767,14075,1,2,31771,1.2e-07
5,3,empty,31,3,32767,14079,1,2,31772,1.1e-07
5,3,empty,31,4,32767,14299,1,2,31773,1.271e-06
5,3,empty,31,5,32767,14303,1,2,31774,8e-08
5,3,empty,31,6,32767,14331,1,2,31775,7e-08
5,3,empty,31,7,32767,14335,1,2,31776,8e-08
5,3,empty,31,8,32767,16091,1,2,31777,1.01e-07
5,3,empty,31,9,32767,16095,1,2,31778,1.2e-07
5,3,empty,31,10,32767,16123,1,2,31779,1.1e-07
5,3,empty,31,11,32767,16127,1,2,31780,1e-07
5,3,empty,31,12,32767,16347,1,2,31781,2.51e-07
5,3,empty,31,13,32767,16351,1,2,31782,8e-08
5,3,empty,31,14,32767,16379,1,2,31783,1.7e-07
5,3,empty,31,15,32767,16383,1,2,31784,9e-08
5,3,empty,31,16,32767,30427,1,2,31785,1.01e-07
5,3,empty,31,17,32767,30431,1,2,31786,1e-07
5,3,empty,31,18,32767,30459,1,2,31787,1.6e-07
5,3,empty,31,19,32767,30463,1,2,31788,1.5e-07
5,3,empty,31,20,32767,30683,1,2,31789,1.71e-07
5,3,empty,31,21,32767,30687,0,316,31920,1.7216e-05
5,3,empty,31,22,32767,30715,1,2,31921,1.5e-07
5,3,empty,31,23,32767,30719,0,339,32054,1.6745e-05
5,3,empty,31,24,32767,32475,1,2,32055,1.2e-07
5,3,empty,31,25,32767,32479,1,2,32056,8e-08
5,3,empty,31,26,32767,32507,1,2,32057,1.1e-07
5,3,empty,31,27,32767,32511,1,2,32058,7e-08
5,3,empty,31,28,32767,32731,1,2,32059,1.2e-07
5,3,empty,31,29,32767,32735,0,27,32071,1.222e-06
5,3,empty,31,30,32767,32763,1,2,32072,1.51e-07
5,3,empty,31,31,32767,32767,0,26,32083,1.222e-06
