h,w,mode,left,right,a,b,result,visits,memo,seconds
5,4,empty,26,27,1048575,1046270,1,259,1483690,6.9672e-05
5,4,empty,26,28,1048575,1048182,1,152,1483715,1.6223e-05
5,4,empty,26,29,1048575,1048190,0,13457,1487855,0.00184893
5,4,empty,26,30,1048575,1048310,1,216,1487895,2.8962e-05
5,4,empty,26,31,1048575,1048318,0,13503,1492067,0.00201569
5,4,empty,27,0,1048575,489079,1,2,1492068,4.6e-07
5,4,empty,27,1,1048575,489087,1,2,1492069,7.11e-07
5,4,empty,27,2,1048575,489207,1,2,1492070,5.61e-07
5,4,empty,27,3,1048575,489215,1,2,1492071,3.61e-07
5,4,empty,27,4,1048575,491127,1,2,1492072,2.5e-07
5,4,empty,27,5,1048575,491135,1,2,1492073,5.91e-07
5,4,empty,27,6,1048575,491255,1,2,1492074,4.51e-07
5,4,empty,27,7,1048575,491263,1,2,1492075,3.61e-07
5,4,empty,27,8,1048575,521847,1,2,1492076,3.81e-07
5,4,empty,27,9,1048575,521855,1,2,1492077,2.61e-07
5,4,empty,27,10,1048575,521975,1,2,1492078,2.7e-07
5,4,empty,27,11,1048575,521983,1,2,1492079,1.222e-06
5,4,empty,27,12,1048575,523895,1,2,1492080,4.71e-07
5,4,empty,27,13,1048575,523903,1,2,1492081,6.01e-07
5,4,empty,27,14,1048575,524023,1,2,1492082,1.7e-07
5,4,empty,27,15,1048575,524031,1,2,1492083,1.5e-07
5,4,empty,27,16,1048575,1013367,1,2,1492084,1.81e-07
5,4,empty,27,17,1048575,1013375,1,2,1492085,2.71e-07
5,4,empty,27,18,1048575,1013495,1,2,1492086,8.81e-07
5,4,empty,27,19,1048575,1013503,1,2,1492087,5.21e-07
5,4,empty,27,20,1048575,1015415,1,2,1492088,3.5e-07
5,4,empty,27,21,1048575,1015423,1,34312,1503441,0.00504623
5,4,empty,27,22,1048575,1015543,1,2,1503442,6.01e-07
5,4,empty,27,23,1048575,1015551,0,60744,1523001,0.00928856
5,4,empty,27,24,1048575,1046135,1,2,1523002,2.81e-07
5,4,empty,27,25,1048575,1046143,1,2,1523003,4.4e-07
5,4,empty,27,26,1048575,1046263,1,2,1523004,3.81e-07
5,4,empty,27,27,1048575,1046271,1,2,1523005,6.71e-07
5,4,empty,27,28,1048575,1048183,1,2,1523006,1.3e-07
5,4,empty,27,29,1048575,1048191,0,24948,1531739,0.00359593
5,4,empty,27,30,1048575,1048311,1,2,1531740,8.01e-07
5,4,empty,27,31,1048575,1048319,0,13463,1535832,0.00181865
5,4,empty,28,0,1048575,489318,1,204,1535887,3.6214e-05
5,4,empty,28,1,1048575,489326,1,305,1535962,4.2493e-05
5,4,empty,28,2,1048575,489446,1,206,1536017,2.741e-05
5,4,empty,28,3,1048575,489454,1,115,1536041,1.4381e-05
5,4,empty,28,4,1048575,491366,1,249,1536102,3.5532e-05
5,4,empty,28,5,1048575,491374,1,510,1536242,0.000100328
5,4,empty,28,6,1048575,491494,1,128,1536268,1.5503e-05
5,4,empty,28,7,1048575,491502,1,92,1536284,1.0686e-05
5,4,empty,28,8,1048575,522086,1,290,1536357,3.9468e-05
5,4,empty,28,9,1048575,522094,1,825,1536622,0.000125064
5,4,empty,28,10,1048575,522214,1,1523,1537149,0.00023149
5,4,empty,28,11,1048575,522222,1,823,1537451,0.000139295
5,4,empty,28,12,1048575,524134,1,145,1537478,1.9199e-05
5,4,empty,28,13,1048575,524142,1,435,1537596,6.2431e-05
5,4,empty,28,14,1048575,524262,1,733,1537815,8.9592e-05
5,4,empty,28,15,1048575,524270,1,416,1537957,5.9688e-05
5,4,empty,28,16,1048575,1013606,1,260,1538021,3.6754e-05
5,4,empty,28,17,1048575,1013614,1,383,1538107,5.0695e-05
5,4,empty,28,18,1048575,1013734,1,241,1538166,4.6628e-05
5,4,empty,28,19,1048575,1013742,1,138,1538193,1.6594e-05
5,4,empty,28,20,1048575,1015654,1,312,1538264,3.7355e-05
5,4,empty,28,21,1048575,1015662,1,510,1538370,5.9888e-05
5,4,empty,28,22,1048575,1015782,1,154,1538400,1.7355e-05
5,4,empty,28,23,1048575,1015790,1,113,1538419,1.2639e-05
5,4,empty,28,24,1048575,1046374,1,127,1538442,1.4672e-05
5,4,empty,28,25,1048575,1046382,1,286,1538516,3.8386e-05
5,4,empty,28,26,1048575,1046502,1,895,1538786,0.000120277
5,4,empty,28,27,1048575,1046510,1,351,1538906,5.462e-05
5,4,empty,28,28,1048575,1048422,1,95,1538920,1.0646e-05
5,4,empty,28,29,1048575,1048430,1,130,1538939,1.37e-05
5,4,empty,28,30,1048575,1048550,1,206,1538997,2.9543e-05
5,4,empty,28,31,1048575,1048558,1,415,1539123,6.1471e-05
5,4,empty,29,0,1048575,489319,1,2,1539124,2.4e-07
5,4,empty,29,1,1048575,489327,1,2,1539125,1.9e-07
5,4,empty,29,2,1048575,489447,1,2,1539126,1.91e-07
5,4,empty,29,3,1048575,489455,1,2,1539127,1.6e-07
5,4,empty,29,4,1048575,491367,1,2,1539128,2.1e-07
5,4,empty,29,5,1048575,491375,1,2,1539129,6.51e-07
5,4,empty,29,6,1048575,491495,1,2,1539130,1.9e-07
5,4,empty,29,7,1048575,491503,1,2,1539131,2e-07
5,4,empty,29,8,1048575,522087,1,2,1539132,1.1e-07
5,4,empty,29,9,1048575,522095,1,2,1539133,2e-07
5,4,empty,29,10,1048575,522215,1,25183,1547354,0.00356425
5,4,empty,29,11,1048575,522223,1,12392,1551721,0.00183061
5,4,empty,29,12,1048575,524135,1,2,1551722,2.31e-07
5,4,empty,29,13,1048575,524143,1,2,1551723,2.21e-07
5,4,empty,29,14,1048575,524263,0,45587,1566924,0.0062207
5,4,empty,29,15,1048575,524271,0,32852,1578074,0.00449555
5,4,empty,29,16,1048575,1013607,1,2,1578075,8.01e-07
5,4,empty,29,17,1048575,1013615,1,2,1578076,3.81e-07
5,4,empty,29,18,1048575,1013735,1,2,1578077,1.8e-07
5,4,empty,29,19,1048575,1013743,1,2,1578078,6.11e-07
5,4,empty,29,20,1048575,1015655,1,2,1578079,2.1e-07
5,4,empty,29,21,1048575,1015663,1,2,1578080,3.2e-07
5,4,empty,29,22,1048575,1015783,1,2,1578081,7.61e-07
5,4,empty,29,23,1048575,1015791,1,2,1578082,2.3e-07
5,4,empty,29,24,1048575,1046375,1,2,1578083,2.4e-07
5,4,empty,29,25,1048575,1046383,1,2,1578084,5.3e-07
5,4,empty,29,26,1048575,1046503,0,10895,1581724,0.00153935
5,4,empty,29,27,1048575,1046511,0,4927,1583506,0.000953252
5,4,empty,29,28,1048575,1048423,1,2,1583507,5.41e-07
5,4,empty,29,29,1048575,1048431,1,2,1583508,5.61e-07
5,4,empty,29,30,1048575,1048551,0,1842,1583974,0.000228716
5,4,empty,29,31,1048575,1048559,0,558,1584131,7.0915e-05
5,4,empty,30,0,1048575,489334,1,178,1584171,3.3019e-05
5,4,empty,30,1,1048575,489342,1,275,1584229,3.9758e-05
5,4,empty,30,2,1048575,489462,1,196,1584272,2.9303e-05
5,4,empty,30,3,1048575,489470,1,110,1584291,1.1978e-05
5,4,empty,30,4,1048575,491382,1,207,1584333,2.6679e-05
5,4,empty,30,5,1048575,491390,1,1433,1584661,0.000195848
5,4,empty,30,6,1048575,491510,1,111,1584679,1.382e-05
5,4,empty,30,7,1048575,491518,1,84,1584691,8.703e-06
5,4,empty,30,8,1048575,522102,1,135,1584716,1.6774e-05
5,4,empty,30,9,1048575,522110,1,1690,1585159,0.000256457
5,4,empty,30,10,1048575,522230,1,3963,1586408,0.000600514
5,4,empty,30,11,1048575,522238,1,804,1586641,0.000110583
5,4,empty,30,12,1048575,524150,1,82,1586654,9.273e-06
5,4,empty,30,13,1048575,524158,1,1222,1586940,0.00018329
5,4,empty,30,14,1048575,524278,1,448,1587072,6.128e-05
5,4,empty,30,15,1048575,524286,1,159,1587109,2.1472e-05
5,4,empty,30,16,1048575,1013622,1,178,1587144,2.1932e-05
5,4,empty,30,17,1048575,1013630,1,277,1587200,3.3599e-05
5,4,empty,30,18,1048575,1013750,1,228,1587245,2.8883e-05
5,4,empty,30,19,1048575,1013758,1,133,1587267,1.38e-05
5,4,empty,30,20,1048575,1015670,1,96,1587286,1.0716e-05
5,4,empty,30,21,1048575,1015678,1,14118,1591642,0.00248374
5,4,empty,30,22,1048575,1015798,1,136,1591664,1.5833e-05
5,4,empty,30,23,1048575,1015806,0,22600,1598303,0.0034275
5,4,empty,30,24,1048575,1046390,1,59,1598313,9.815e-06
5,4,empty,30,25,1048575,1046398,1,233,1598365,3.4721e-05
5,4,empty,30,26,1048575,1046518,1,12133,1602452,0.00189997
5,4,empty,30,27,1048575,1046526,1,2719,1603307,0.000382342
5,4,empty,30,28,1048575,1048438,1,36,1603313,5.528e-06
5,4,empty,30,29,1048575,1048446,0,3978,1604507,0.00069341
5,4,empty,30,30,1048575,1048566,1,2592,1605358,0.000468629
5,4,empty,30,31,1048575,1048574,0,5052,1606852,0.000715272
5,4,empty,31,0,1048575,489335,1,2,1606853,5.81e-07
5,4,empty,31,1,1048575,489343,1,2,1606854,7.11e-07
5,4,empty,31,2,1048575,489463,1,2,1606855,5.41e-07
5,4,empty,31,3,1048575,489471,1,2,1606856,3.41e-07
5,4,empty,31,4,1048575,491383,1,2,1606857,1.8e-07
5,4,empty,31,5,1048575,491391,1,2,1606858,2.7e-07
5,4,empty,31,6,1048575,491511,1,2,1606859,3.5e-07
5,4,empty,31,7,1048575,491519,1,2,1606860,6.41e-07
5,4,empty,31,8,1048575,522103,1,2,1606861,1.91e-07
5,4,empty,31,9,1048575,522111,1,2,1606862,3.21e-07
5,4,empty,31,10,1048575,522231,1,6814,1609145,0.00108335
5,4,empty,31,11,1048575,522239,0,37048,1621135,0.00556581
5,4,empty,31,12,1048575,524151,1,2,1621136,6.51e-07
5,4,empty,31,13,1048575,524159,1,2,1621137,1.5e-07
5,4,empty,31,14,1048575,524279,0,5560,1622916,0.000742832
5,4,empty,31,15,1048575,524287,0,11332,1626156,0.00154325
5,4,empty,31,16,1048575,1013623,1,2,1626157,3.2e-07
5,4,empty,31,17,1048575,1013631,1,2,1626158,8.12e-07
5,4,empty,31,18,1048575,1013751,1,2,1626159,8.11e-07
5,4,empty,31,19,1048575,1013759,1,2,1626160,4.31e-07
5,4,empty,31,20,1048575,1015671,1,2,1626161,8.31e-07
5,4,empty,31,21,1048575,1015679,1,24712,1633340,0.00375997
5,4,empty,31,22,1048575,1015799,1,2,1633341,3.71e-07
5,4,empty,31,23,1048575,1015807,0,225987,1694590,0.0340371
5,4,empty,31,24,1048575,1046391,1,2,1694591,1.002e-06
5,4,empty,31,25,1048575,1046399,1,2,1694592,4.71e-07
5,4,empty,31,26,1048575,1046519,0,2223,1695351,0.000353991
5,4,empty,31,27,1048575,1046527,0,36,1695367,9.294e-06
5,4,empty,31,28,1048575,1048439,1,2,1695368,3.81e-07
5,4,empty,31,29,1048575,1048447,0,14499,1699720,0.00227072
5,4,empty,31,30,1048575,1048567,0,36,1699736,7.952e-06
5,4,empty,31,31,1048575,1048575,0,1,1699737,8.41e-07
