h,w,mode,left,right,a,b,result,visits,memo,seconds
5,2,empty,29,27,1023,987,1,58,4534,2.644e-06
5,2,empty,29,28,1023,1009,1,2,4535,8e-08
5,2,empty,29,29,1023,1011,1,188,4620,1.0846e-05
5,2,empty,29,30,1023,1017,1,2,4621,1.2e-07
5,2,empty,29,31,1023,1019,0,37,4635,1.672e-06
5,2,empty,30,0,1023,340,1,6,4637,4.31e-07
5,2,empty,30,1,1023,342,1,12,4641,5.71e-07
5,2,empty,30,2,1023,348,1,7,4643,2.2e-07
5,2,empty,30,3,1023,350,1,8,4645,1.362e-06
5,2,empty,30,4,1023,372,1,7,4647,2.2e-07
5,2,empty,30,5,1023,374,1,31,4656,1.232e-06
5,2,empty,30,6,1023,380,1,8,4658,2.91e-07
5,2,empty,30,7,1023,382,1,9,4660,3e-07
5,2,empty,30,8,1023,468,1,7,4662,2.9e-07
5,2,empty,30,9,1023,470,1,22,4671,1.191e-06
5,2,empty,30,10,1023,476,1,8,4673,2.91e-07
5,2,empty,30,11,1023,478,1,14,4677,5.51e-07
5,2,empty,30,12,1023,500,1,8,4679,2.2e-07
5,2,empty,30,13,1023,502,1,26,4686,9.61e-07
5,2,empty,30,14,1023,508,1,9,4688,2.6e-07
5,2,empty,30,15,1023,510,1,14,4691,4.21e-07
5,2,empty,30,16,1023,852,1,7,4693,2e-07
5,2,empty,30,17,1023,854,1,14,4697,5.81e-07
5,2,empty,30,18,1023,860,1,8,4699,3.3e-07
5,2,empty,30,19,1023,862,1,9,4701,2.7e-07
5,2,empty,30,20,1023,884,1,8,4703,2.8e-07
5,2,empty,30,21,1023,886,1,26,4714,1.181e-06
5,2,empty,30,22,1023,892,1,9,4716,4.01e-07
5,2,empty,30,23,1023,894,1,29,4729,3.285e-06
5,2,empty,30,24,1023,980,1,8,4731,4.21e-07
5,2,empty,30,25,1023,982,1,26,4742,1.062e-06
5,2,empty,30,26,1023,988,1,9,4744,3.7e-07
5,2,empty,30,27,1023,990,1,16,4749,5.81e-07
5,2,empty,30,28,1023,1012,1,2,4750,1.1e-07
5,2,empty,30,29,1023,1014,1,11,4753,4.31e-07
5,2,empty,30,30,1023,1020,1,10,4755,3.51e-07
5,2,empty,30,31,1023,1022,1,12,4758,5e-07
5,2,empty,31,0,1023,341,1,2,4759,1.4e-07
5,2,empty,31,1,1023,343,1,2,4760,1.1e-07
5,2,empty,31,2,1023,349,1,2,4761,1.71e-07
5,2,empty,31,3,1023,351,1,2,4762,1.1e-07
5,2,empty,31,4,1023,373,1,2,4763,1.2e-07
5,2,empty,31,5,1023,375,1,2,4764,6e-08
5,2,empty,31,6,1023,381,1,2,4765,8e-08
5,2,empty,31,7,1023,383,1,2,4766,1.1e-07
5,2,empty,31,8,1023,469,1,2,4767,1e-07
5,2,empty,31,9,1023,471,1,10,4770,3.6e-07
5,2,empty,31,10,1023,477,1,2,4771,3.8e-07
5,2,empty,31,11,1023,479,1,37,4785,1.823e-06
5,2,empty,31,12,1023,501,1,2,4786,1.41e-07
5,2,empty,31,13,1023,503,1,10,4788,3.21e-07
5,2,empty,31,14,1023,509,1,2,4789,1.3e-07
5,2,empty,31,15,1023,511,1,314,4905,1.5863e-05
5,2,empty,31,16,1023,853,1,2,4906,1e-07
5,2,empty,31,17,1023,855,1,2,4907,7e-08
5,2,empty,31,18,1023,861,1,2,4908,1.4e-07
5,2,empty,31,19,1023,863,1,2,4909,9e-08
5,2,empty,31,20,1023,885,1,2,4910,9e-08
5,2,empty,31,21,1023,887,1,94,4947,4.106e-06
5,2,empty,31,22,1023,893,1,2,4948,7e-08
5,2,empty,31,23,1023,895,0,430,5102,8.0698e-05
5,2,empty,31,24,1023,981,1,2,5103,1.3e-07
5,2,empty,31,25,1023,983,1,12,5107,5.01e-07
5,2,empty,31,26,1023,989,1,2,5108,1.2e-07
5,2,empty,31,27,1023,991,1,50,5128,1.833e-06
5,2,empty,31,28,1023,1013,1,2,5129,6e-08
5,2,empty,31,29,1023,1015,0,71,5157,2.744e-06
5,2,empty,31,30,1023,1021,1,2,5158,1.4e-07
5,2,empty,31,31,1023,1023,0,1,5159,1.2e-07
